Timestamp,delta RT 412,delta RT 411,delta RT 410,delta RT 409,delta RT 408,delta RT 407,delta RT 415
2/4/2017 18:00,0.64468575,0.19111443,-0.34495354,0.5661144,0.31158257,0.08785248,0.1057415
2/4/2017 18:15,0.6548977,0.21672058,-0.05529213,0.5864525,0.22378922,0.13053322,0.05847931
2/4/2017 18:30,0.47966957,0.062429428,-0.08982277,0.30405617,0.3168087,-0.04798317,-0.011171341
2/4/2017 18:45,0.31573296,0.10559273,-0.094680786,0.3686943,0.12322235,-0.019769669,-0.15915489
2/4/2017 19:00,0.34716797,0.1467495,-0.09345245,0.14054489,0.23104095,0.07082558,-0.015188217
2/4/2017 19:15,0.31025124,-0.007909775,-0.055187225,0.1629715,0.14204597,-0.1538887,-0.13167381
2/4/2017 19:30,0.5024338,0.018901825,-0.14535332,0.08317757,0.2549839,-0.013710022,-0.08707619
2/4/2017 19:45,0.3907318,0.034936905,-0.30453873,-0.089307785,0.28300476,-0.12000084,0.012800217
2/4/2017 20:00,0.31671524,0.1674881,-0.2899208,-0.006406784,0.12551498,-0.15715027,0.003730774
2/4/2017 20:15,0.31365204,0.2581005,-0.26219368,-0.09298706,0.28881645,-0.003612518,0.018198013
2/4/2017 20:30,0.348938,0.09076309,-0.1622963,0.05847931,0.75299454,-0.024301529,-0.14078331
2/4/2017 20:45,0.41803932,0.021835327,-0.033525467,0.14965057,0.8672085,-0.07937622,0.049316406
2/4/2017 21:00,0.37280846,0.041526794,0.12160492,0.22376823,0.8070183,0.037288666,0.06649399
2/4/2017 21:15,0.2586441,0.07207298,-0.05453682,0.21322632,0.656023,-0.044034958,-0.061897278
2/4/2017 21:30,0.12789917,-0.05368805,0.042346954,0.23161316,0.6978321,-0.11893082,-0.10294342
2/4/2017 21:45,0.061468124,-0.037208557,0.10932922,0.14260483,0.6630821,-0.21210861,-0.12560844
2/4/2017 22:00,-0.009845734,-0.07243538,0.025472641,-0.1417942,0.20937157,-0.1222229,-0.21950912
2/4/2017 22:15,0.22109604,-0.21856499,0.14733124,-0.11467743,0.45350266,-0.14102936,0.03127861
2/4/2017 22:30,0.61749077,0.031089783,-0.08208275,-0.28690338,0.74513817,-0.055210114,-0.08059883
2/4/2017 22:45,0.3699398,-0.30261612,-0.40602875,-0.6370144,0.4444065,-0.13457298,0.058467865
2/4/2017 23:00,-0.074575424,-0.54969406,-0.45720863,-0.78458786,-0.06897354,-0.21340561,0.16775322
2/4/2017 23:15,-0.15686607,-0.31406784,-0.42196274,-0.42230225,-0.3526535,-0.34751892,-0.09215355
2/4/2017 23:30,-0.011318207,0.016708374,-0.084487915,-0.121017456,0.03514862,-0.5136032,-0.28146935
2/4/2017 23:45,0.23561668,-0.04069519,-0.045627594,0.002548218,-0.023777008,-0.5230179,-0.43201065
2/5/2017 0:00,0.28827286,0.06439018,-0.06319046,-0.05571556,-0.18379402,-0.43886375,-0.29584312
2/5/2017 0:15,0.2950573,0.13138771,0.19805527,0.15964127,0.089328766,-0.36664963,0.007099152
2/5/2017 0:30,0.303236,0.31596184,0.106033325,0.095149994,0.088443756,-0.16014671,0.028369904
2/5/2017 0:45,-0.13659477,0.30031586,-0.00022316,0.06539345,0.07016182,-0.061979294,0.016494751
2/5/2017 1:00,0.18979836,0.4444008,0.069057465,0.025766373,0.03813553,-0.12719727,-0.16943741
2/5/2017 1:15,0.21879196,-0.015691757,0.04141617,-0.02025032,-0.043024063,-0.17245483,-0.001901627
2/5/2017 1:30,0.1558075,0.09777641,-0.0256176,-0.1697998,-0.116773605,-0.2200756,-0.13311768
2/5/2017 1:45,0.19012642,0.11659241,0.000162125,-0.04043007,0.027160645,-0.24572182,-0.18058586
2/5/2017 2:00,0.060417175,-0.01852417,0.097141266,0.07696533,0.20762634,-0.23216629,-0.3018322
2/5/2017 2:15,0.09733391,-0.029342651,0.15375328,0.14687347,0.23677063,-0.11972427,-0.017736435
2/5/2017 2:30,0.27444267,0.18401909,0.3004589,0.19231606,0.27306747,0.006980896,-0.07005501
2/5/2017 2:45,0.09164047,0.25172043,0.213871,0.0841732,0.23971176,-0.08440781,0.007408142
2/5/2017 3:00,0.062376022,0.068639755,0.2748146,0.00844574,0.1301117,-0.008262634,0.024641037
2/5/2017 3:15,-0.39941406,0.17031479,0.22377968,-0.09852028,0.22183609,-0.24757195,-0.042835236
2/5/2017 3:30,-0.053705215,-0.010774612,0.038282394,-0.14370918,0.2368164,-0.2391262,-0.030509949
2/5/2017 3:45,0.1192646,-0.2284565,-0.20119095,-0.23294258,0.21609306,-0.1292324,0.04798889
2/5/2017 4:00,0.02914238,-0.15528107,-0.21476746,-0.21205902,0.18344498,-0.16179657,0.026590347
2/5/2017 4:15,0.08057213,-0.41440773,-0.24444962,-0.23234558,0.16501236,-0.17670822,0.017011642
2/5/2017 4:30,0.16996193,-0.34294128,-0.3120823,-0.18106651,0.13690376,-0.22263718,0.019165039
2/5/2017 4:45,0.09964943,-0.33356857,-0.313303,-0.32356834,0.23835945,-0.2565422,0.007778168
2/5/2017 5:00,0.1973896,-0.34045982,-0.16804504,-0.16327095,0.24040794,-0.18617058,0.007410049
2/5/2017 5:15,0.30703163,-0.19231033,-0.32196426,-0.15950012,0.09000015,-0.15246964,0.086494446
2/5/2017 5:30,0.18419456,-0.1462574,-0.4237728,-0.14171982,0.069236755,-0.2810192,-0.01714325
2/5/2017 5:45,0.2395134,0.027778625,-0.3952999,-0.25676537,0.14642143,-0.2675743,-0.046380997
2/5/2017 6:00,0.33356857,-0.018333435,-0.22364807,-0.15823364,0.0733242,-0.29073906,0.040426254
2/5/2017 6:15,0.5848484,0.07837486,-0.1429348,-0.10359001,0.0992012,-0.23857689,-0.11843109
2/5/2017 6:30,0.8832817,-0.026853561,-0.25430107,0.025461197,0.25346756,-0.22079849,-0.16338348
2/5/2017 6:45,0.843626,0.19165993,-0.14109612,0.10078049,0.30680275,-0.13298416,-0.11011505
2/5/2017 7:00,0.69849396,0.10160828,-0.32209015,-0.18211746,0.13234901,-0.13210487,-0.11119652
2/5/2017 7:15,0.7586479,0.13645554,-0.42533112,-0.2172699,0.055784225,-0.33169556,0.004449844
2/5/2017 7:30,0.7543068,0.48141098,-0.33469772,-0.13682747,0.16054535,-0.16387367,0.18227959
2/5/2017 7:45,0.52519226,0.5708542,-0.3722515,-0.0816288,0.14003944,-0.1489582,0.2026844
2/5/2017 8:00,0.6505852,0.6354866,-0.23501015,0.029819489,0.020746231,-0.17732048,0.076128006
2/5/2017 8:15,0.6842232,0.2081585,-0.24429321,-0.03353691,0.14128494,-0.1332283,-0.08039284
2/5/2017 8:30,0.27204132,-0.48867798,-0.35713196,-0.3212433,0.09588051,-0.14514732,-0.10876465
2/5/2017 8:45,-0.112026215,-0.70664406,-0.4332676,-0.36208344,0.054899216,-0.28005219,-0.123083115
2/5/2017 9:00,-0.18803024,-0.49582863,-0.52178,-0.2929325,0.122945786,-0.40490723,-0.12962532
2/5/2017 9:15,0.003103256,-0.32684517,-0.46671677,-0.2363491,-0.03998375,-0.31130219,-0.09342766
2/5/2017 9:30,0.23503876,-0.08658981,-0.47627068,-0.082265854,-0.07753563,-0.1903286,-0.051223755
2/5/2017 9:45,0.122867584,0.08310127,-0.1329937,0.13492966,0.21498871,-0.21255493,0.04545784
2/5/2017 10:00,0.075574875,0.048164368,-0.2663517,-0.028930664,0.33569527,-0.002292633,-0.14493561
2/5/2017 10:15,0.08848572,0.05491829,-0.2631111,-0.10943413,0.28042793,-0.095041275,-0.08506966
2/5/2017 10:30,0.17510414,0.07952118,-0.20321465,-0.115255356,0.0159626,-0.06873131,-0.14188576
2/5/2017 10:45,0.27036667,0.04121971,-0.212677,-0.20939445,-0.07271576,0.07132912,-0.033338547
2/5/2017 11:00,0.2386837,-0.008998871,-0.2930298,-0.14864159,-0.171669,0.003923416,-0.06462479
2/5/2017 11:15,0.17849922,-0.093153,-0.078393936,-0.14402199,-0.12630081,-0.0508461,-0.06092453
2/5/2017 11:30,0.3305912,-0.059648514,-0.15323639,-0.20985031,0.06442261,-0.005069733,-0.08265114
2/5/2017 11:45,0.18454933,-0.04862976,-0.110349655,-0.17881393,0.119615555,0.009641647,0.000408173
2/5/2017 12:00,0.29686165,-0.08022499,-0.18116951,-0.16539955,-0.0193367,-0.11139107,-0.028900146
2/5/2017 12:15,0.19243813,-0.033514023,-0.13522148,-0.056640625,-0.004043579,-0.16526794,-0.18229103
2/5/2017 12:30,0.23683548,-0.08002472,-0.084350586,-0.16054153,0.067705154,-0.09186554,-0.093891144
2/5/2017 12:45,0.22276497,-0.015748978,-0.09420204,-0.15602684,0.0560894,-0.16694069,-0.04616928
2/5/2017 13:00,0.31661606,-0.09219742,-0.09443474,-0.12561989,-0.014919281,-0.035188675,-0.19052124
2/5/2017 13:15,0.18979073,-0.044353485,-0.13630486,-0.034111023,0.039823532,-0.11706734,-0.09728432
2/5/2017 13:30,0.23487282,-0.03127289,-0.070121765,-0.1729374,0.17063332,-0.08077812,-0.1494503
2/5/2017 13:45,0.2804699,-0.053936005,-0.14896774,-0.051633835,0.116695404,-0.057079315,-0.1504612
2/5/2017 14:00,0.2162838,0.013587952,-0.1359005,-0.118715286,0.06795883,-0.013952255,-0.09575081
2/5/2017 14:15,0.29380417,0.098379135,-0.09174538,-0.18416786,0.15701485,0.013341904,-0.25554848
2/5/2017 14:30,0.21260262,-0.052001953,-0.15041542,-0.11904335,0.012281418,-0.13479233,-0.20178795
2/5/2017 14:45,0.29901314,0.06796837,-0.08200455,-0.10390091,0.08956528,-0.033046722,-0.2265892
2/5/2017 15:00,0.32338142,-0.016460419,-0.075136185,-0.14318275,0.14650726,-0.07408333,-0.16934395
2/5/2017 15:15,0.24085999,-0.027841568,-0.08932686,-0.13869286,0.073776245,-0.029886246,-0.2158165
2/5/2017 15:30,0.29969406,-0.089702606,-0.09966469,-0.113580704,0.074739456,-0.14935112,-0.20874596
2/5/2017 15:45,0.10924721,-0.23270035,-0.17186356,-0.4543171,-0.19326401,-0.24069786,-0.24631119
2/5/2017 16:00,0.19539642,-0.2581253,-0.19341087,0.113615036,-0.021074295,0.06795883,0.07491493
2/5/2017 16:15,0.6694126,0.12706375,-0.28409195,0.6109123,0.23134422,0.09984779,0.7687321
2/5/2017 16:30,0.3476429,0.05334282,-0.4926834,0.550169,0.34589005,-0.020681381,0.5674782
2/5/2017 16:45,0.50775146,0.13978767,-0.24330902,0.7811451,0.32184982,0.37130356,0.54571724
2/5/2017 17:00,0.6045284,0.17746735,-0.37010002,0.3517208,0.17336845,0.13466454,0.68977547
2/5/2017 17:15,0.6654911,0.044538498,-0.49251556,0.6725941,0.22560501,0.20072746,0.45485115
2/5/2017 17:30,0.09492493,-0.000591278,-0.46088028,0.35256767,-0.028438568,0.22489929,0.39450455
2/5/2017 17:45,0.30265427,0.014331818,-0.5653572,0.23832893,0.090372086,0.19443703,0.3859253
2/5/2017 18:00,0.5171261,0.12122917,-0.38404655,0.4362259,0.057510376,0.22018242,0.8245754
2/5/2017 18:15,0.7824364,0.13954163,-0.37789917,0.3984642,0.02268219,0.26080132,0.6357212
2/5/2017 18:30,0.65748024,0.07218361,-0.44110298,0.21731377,-0.09292793,0.10694313,0.189291
2/5/2017 18:45,0.5025101,0.16716957,0.077157974,0.23007584,-0.08472824,-0.07969475,-0.101509094
2/5/2017 19:00,0.3606949,0.24765778,0.22764587,0.20859718,-0.054265976,-0.08101463,-0.13941956
2/5/2017 19:15,0.42731667,0.048187256,0.023929596,0.07053375,0.015098572,-0.12910461,-0.09542656
2/5/2017 19:30,0.358078,0.078006744,-0.049325943,-0.09222031,-0.013290405,-0.1348095,-0.11120033
2/5/2017 19:45,0.30797195,-0.15721512,-0.3787918,-0.26147652,-0.14734459,-0.16447449,-0.08945465
2/5/2017 20:00,0.36618423,-0.10469055,-0.34367943,-0.12594223,-0.08964729,-0.050937653,-0.14170837
2/5/2017 20:15,0.5668049,-0.14513206,-0.30179596,-0.300869,0.012891769,-0.11469841,-0.19338036
2/5/2017 20:30,0.71634674,-0.1467514,-0.36252403,-0.26953888,-0.010679245,-0.18841553,-0.09049988
2/5/2017 20:45,0.81700706,-0.026927948,-0.23461723,-0.06689644,0.08275986,-0.1956749,-0.15439224
2/5/2017 21:00,0.9030609,-0.14945412,-0.13623619,-0.109457016,0.12802315,-0.21971512,-0.3959198
2/5/2017 21:15,0.77199554,-0.18756676,-0.14761353,-0.12212181,0.17187881,-0.19837952,-0.41209412
2/5/2017 21:30,0.9392395,-0.2139988,-0.08580589,-0.11204338,0.38526535,-0.19219208,-0.36013222
2/5/2017 21:45,0.6962242,-0.20424461,-0.28875923,-0.38782883,0.1767807,-0.23592186,-0.3185711
2/5/2017 22:00,0.6351013,-0.16996193,-0.37980652,-0.31655693,0.17015648,-0.3564167,-0.22800255
2/5/2017 22:15,0.64505005,-0.14878273,-0.36052704,-0.3171234,0.06275749,-0.1891079,-0.18112755
2/5/2017 22:30,0.55189514,-0.09262848,-0.4020443,-0.41275406,0.03353119,-0.3925495,0.02666092
2/5/2017 22:45,0.80005836,-0.14836884,-0.2599144,-0.46832466,0.15724754,-0.16610146,0.18526268
2/5/2017 23:00,0.27196503,0.001745224,-0.26264763,-0.39696312,0.37971878,0.15423393,0.23797607
2/5/2017 23:15,0.055978775,-0.027170181,-0.35876274,-0.43745804,0.07966423,-0.2217865,0.20602036
2/5/2017 23:30,-0.1728611,-0.043310165,-0.23797417,-0.3851738,-0.057691574,-0.25332832,0.025741577
2/5/2017 23:45,-0.10866737,-0.28059387,-0.22818565,-0.32424164,-0.07875252,-0.48670006,0.005435944
2/6/2017 0:00,-0.005027771,-0.003795624,-0.23838997,-0.28718376,-0.12347984,-0.42840958,-0.14568901
2/6/2017 0:15,0.04535675,0.09055138,-0.2364769,-0.30344772,-0.06256676,-0.17629242,0.29434013
2/6/2017 0:30,0.33259392,0.513155,-0.10899925,-0.19201279,0.3625412,-0.22799301,0.44493484
2/6/2017 0:45,0.45186043,0.46497536,-0.45918274,-0.25527763,0.20558357,-0.09370613,0.44517326
2/6/2017 1:00,0.38263702,0.52181053,-0.84566116,-0.26617432,0.07712555,-0.10326195,0.084732056
2/6/2017 1:15,0.5581608,0.6725941,-0.35985565,-0.14639854,0.10198593,0.08631897,0.076387405
2/6/2017 1:30,0.62267685,0.30843925,-0.024036407,0.010478973,0.07102203,-0.003025055,0.013793945
2/6/2017 1:45,0.43745613,0.105205536,0.031694412,-0.07527542,0.07209778,-0.15037346,-0.08331871
2/6/2017 2:00,0.08010864,0.20412636,-0.121320724,-0.18264008,0.07291412,-0.35112953,0.05846405
2/6/2017 2:15,-0.0460968,0.21039009,-0.09534645,-0.2631855,0.14599228,-0.13849258,0.08136368
2/6/2017 2:30,0.18992615,0.03646469,-0.08275604,-0.32876396,0.02494812,-0.15779114,0.13019943
2/6/2017 2:45,0.16148949,-0.027515411,-0.118370056,-0.29117966,0.026594162,-0.17789078,0.20740128
2/6/2017 3:00,0.20340347,-0.11732674,-0.15331459,-0.23757744,0.025403976,-0.15071487,-0.18232536
2/6/2017 3:15,0.10063553,-0.45959854,-0.20892334,-0.30548096,-0.12194061,-0.30893898,-0.3730774
2/6/2017 3:30,0.11177063,-0.6238384,-0.27004814,-0.34615707,-0.22438812,-0.24440002,-0.73059845
2/6/2017 3:45,0.27108383,-0.52477455,-0.22480011,-0.23844719,-0.14491463,-0.3920803,-0.68842506
2/6/2017 4:00,0.3923359,-0.045650482,-0.09663391,-0.11603737,0.14933205,-0.3786316,-0.2822132
2/6/2017 4:15,0.40543556,0.22911835,-0.0405159,0.06585121,0.20672607,-0.35840034,-0.14125633
2/6/2017 4:30,0.416914,0.38715553,-0.0839138,-0.039852142,0.37501717,-0.14094543,0.16983032
2/6/2017 4:45,0.39640045,0.1532116,-0.11734009,-0.06781006,0.19661522,-0.15834236,0.13822365
2/6/2017 5:00,0.24549484,0.19528008,-0.15518951,-0.13510704,0.24507332,-0.20121384,0.020971298
2/6/2017 5:15,0.2469902,0.18159485,-0.040460587,-0.19159317,0.34459496,-0.17743301,0.014461517
2/6/2017 5:30,0.23917961,0.14757729,-0.004888535,-0.09239769,0.2446518,-0.14868546,-0.1578083
2/6/2017 5:45,0.2639141,0.5525589,0.08936119,-0.11257744,0.3003521,-0.09523201,-0.09848595
2/6/2017 6:00,0.31660843,0.7076912,-0.06711388,-0.18736458,0.4205551,-0.014007568,0.060503006
2/6/2017 6:15,0.34223175,0.65550804,-0.15573692,-0.10456848,0.22904587,-0.2085228,-0.061294556
2/6/2017 6:30,0.237154,0.34423828,-0.119249344,-0.29901695,0.29699326,-0.23783684,0.057453156
2/6/2017 6:45,0.29667473,0.14469337,-0.15136719,-0.22412872,0.24797249,-0.27687645,0.056625366
2/6/2017 7:00,-0.08644676,-0.15820694,-0.20821571,-0.2662735,0.17856598,-0.15001869,0.011137009
2/6/2017 7:15,-0.09370232,-0.6435814,-0.53307915,-0.31205177,0.1770668,-0.12245369,0.030464172
2/6/2017 7:30,0.018791199,-0.5719414,-0.5866165,-0.31023026,0.154068,-0.1761589,-0.026824951
2/6/2017 7:45,0.17144012,-0.2876625,-0.6198292,-0.28624344,0.0734272,-0.15557861,-0.07527733
2/6/2017 8:00,0.42637825,-0.23034477,-0.56824875,-0.37915993,-0.032974243,-0.18262291,0.10401344
2/6/2017 8:15,0.22223473,-0.105854034,-0.6313591,-0.24366379,0.13051414,-0.16467857,0.019119263
2/6/2017 8:30,0.31710625,-0.01099205,-0.47286415,-0.24145317,0.020004272,-0.020521164,-0.010520935
2/6/2017 8:45,0.28500366,-0.0808754,-0.53775406,-0.26094055,-0.07724571,-0.1372509,-0.027887344
2/6/2017 9:00,0.2720585,-0.09658241,-0.5512829,-0.20295525,-0.07027435,-0.13160133,-0.17432976
2/6/2017 9:15,0.36906433,-0.06884384,-0.455513,-0.18224144,-0.05649376,-0.1289959,-0.13926315
2/6/2017 9:30,0.2931404,-0.0791626,-0.48307037,-0.192482,0.02366066,-0.22421455,-0.058727264
2/6/2017 9:45,0.2208538,0.19730759,-0.3199978,0.046045303,0.30868912,-0.24806595,0.06694603
2/6/2017 10:00,-0.06895256,0.11148071,-0.11994362,0.11934662,0.52070045,-0.1671009,-0.03398323
2/6/2017 10:15,-0.031295776,-0.1279583,-0.102659225,-0.055570602,0.35987854,-0.087444305,0.005502701
2/6/2017 10:30,-0.026031494,-0.21003723,-0.15512848,0.016813278,0.066114426,-0.09676361,0.1943779
2/6/2017 10:45,-0.1150074,-0.14190865,-0.13911438,-0.14788437,0.011529923,-0.034418106,0.21637726
2/6/2017 11:00,0.14883804,-0.23459435,-0.10361481,-0.1499672,-0.10453415,0.02117157,0.35190392
2/6/2017 11:15,0.12653351,-0.11416054,-0.25625992,-0.2878189,-0.011919022,-0.082901,0.1646061
2/6/2017 11:30,0.12600899,-0.09259987,-0.33399773,-0.22706413,-0.06615257,-0.1620903,0.19150734
2/6/2017 11:45,0.07714081,-0.18488884,-0.19619751,-0.15032196,0.096738815,-0.002889633,0.27093887
2/6/2017 12:00,0.090753555,-0.104076385,-0.07504654,-0.073574066,0.004240036,-0.13921547,0.19761086
2/6/2017 12:15,0.119356155,-0.08438873,-0.056741714,-0.19959831,0.09127426,-0.040491104,0.24114227
2/6/2017 12:30,0.13203621,-0.057907104,-0.17826843,-0.17701149,0.07075691,0.022069931,0.24422073
2/6/2017 12:45,0.11235428,-0.032806396,-0.16044998,-0.29510307,-0.020154953,-0.11739731,0.24246025
2/6/2017 13:00,0.13664246,0.07892418,-0.10124397,-0.19664192,0.036327362,-0.03474617,0.13621521
2/6/2017 13:15,0.17545128,-0.049606323,-0.13788223,-0.11908722,0.06324577,0.003160477,0.10244942
2/6/2017 13:30,0.14033508,-0.03256607,-0.040325165,-0.24686813,0.017278671,-0.045043945,0.10382271
2/6/2017 13:45,0.15555191,-0.023645401,-0.100414276,-0.14286423,0.03881073,-0.05927086,0.040281296
2/6/2017 14:00,0.117679596,0.007181168,-0.119377136,-0.26755714,0.08461189,-0.037942886,0.1572094
2/6/2017 14:15,0.1331768,-0.043159485,-0.021476746,-0.13251495,0.13158417,-0.016355515,0.19860458
2/6/2017 14:30,0.22332764,0.08871269,-0.13472176,-0.1419487,0.013782501,0.032152176,0.08532143
2/6/2017 14:45,0.24398041,0.050020218,-0.04821205,-0.11174202,0.049768448,-0.12776566,0.039402008
2/6/2017 15:00,0.124032974,-0.07870674,-0.12706375,-0.094947815,0.06750679,-0.06547737,0.16672897
2/6/2017 15:15,0.16204643,-0.030462265,-0.16605186,-0.08994675,0.077539444,-0.049425125,0.13476372
2/6/2017 15:30,0.18792915,-0.010671616,-0.13121033,-0.13636208,0.16922188,-0.030628204,0.0706234
2/6/2017 15:45,0.004945755,-0.28536415,-0.26170158,-0.5246067,-0.32831955,-0.046152115,0.12878227
2/6/2017 16:00,-0.35365105,-0.46841812,-0.58898735,-0.6057968,-0.4479618,0.038331985,0.17425728
2/6/2017 16:15,0.5284691,-0.001699448,-0.31235313,0.2767067,0.08839226,0.24392128,0.98672104
2/6/2017 16:30,0.9209614,0.36042213,-0.1864872,0.6251602,0.3639717,0.24216461,1.0460415
2/6/2017 16:45,1.113678,0.38716888,0.020469666,0.6927128,0.5452442,0.21849632,0.9470501
2/6/2017 17:00,0.7432327,0.13333702,-0.2945938,0.26369476,0.19225311,0.014636993,0.43786812
2/6/2017 17:15,0.54222107,0.13654137,-0.35473633,0.07528305,-0.076438904,0.10131645,0.18186569
2/6/2017 17:30,0.17308998,0.086380005,-0.32232285,-0.06674194,-0.21251106,0.096414566,0.1774826
2/6/2017 17:45,-0.043045044,-0.18523598,-0.51725006,-0.05574608,-0.25239563,-0.051797867,-0.023244858
2/6/2017 18:00,0.1359806,0.43948555,0.08001137,-0.2050209,-0.3204441,-0.006284714,0.07321739
2/6/2017 18:15,0.34054375,0.3094616,0.11369705,-0.181036,-0.37229538,-0.000600815,0.1031723
2/6/2017 18:30,0.5428734,0.07077408,0.03366661,-0.15127945,-0.27994347,-0.11014938,0.006101608
2/6/2017 18:45,0.3452072,-0.073617935,-0.07148361,-0.20517921,-0.31887436,0.08956337,0.02712059
2/6/2017 19:00,0.34629822,-0.33649635,-0.22142792,-0.21635437,-0.34526062,-0.09534073,0.023460388
2/6/2017 19:15,0.1684227,-0.18676949,-0.27760124,-0.23951721,-0.29486465,0.031518936,0.018802643
2/6/2017 19:30,0.33781433,-0.01717949,-0.3223648,-0.38480186,-0.22486877,-0.012777329,0.09630966
2/6/2017 19:45,0.27497292,-0.05206108,-0.1917305,-0.32656097,-0.20060349,-0.06018257,0.15872002
2/6/2017 20:00,0.29328156,0.21749687,-0.35758018,-0.2774334,0.067056656,-0.027116776,0.07374191
2/6/2017 20:15,0.20264435,0.20181847,-0.26908684,-0.24258614,0.11583519,-0.117744446,-0.17819977
2/6/2017 20:30,0.008775711,0.21602249,-0.2521,-0.14767075,0.15773201,-0.056430817,-0.19182014
2/6/2017 20:45,0.3760357,0.5772877,-0.3003292,-0.29771423,0.3231659,0.02327919,-0.1527214
2/6/2017 21:00,0.5095196,0.42069054,-0.26421738,-0.20638847,0.19836235,-0.13169098,-0.14162445
2/6/2017 21:15,0.32709122,0.18010521,-0.6126385,-0.31494713,0.39539337,-0.14950371,-0.08579826
2/6/2017 21:30,0.41814613,0.36864662,-0.96913147,-0.29565048,0.32488823,-0.24669647,-0.041311264
2/6/2017 21:45,0.3361416,0.31209564,-0.29927826,-0.17964172,0.28503227,-0.30086708,-0.09218025
2/6/2017 22:00,0.51197624,0.23134422,-0.21813202,-0.18455505,0.28741455,-0.17694283,0.21609688
2/6/2017 22:15,0.4597454,0.49069214,-0.112371445,-0.23985481,0.2996235,-0.21825218,0.39282227
2/6/2017 22:30,0.3295803,0.15893555,0.022615433,-0.22625732,0.057546616,-0.29979134,0.3050766
2/6/2017 22:45,0.3609619,0.15656853,-0.22581673,-0.37922287,0.054933548,-0.30948067,0.1829834
2/6/2017 23:00,0.4540329,0.25102997,-0.18986893,-0.35723114,0.10100365,-0.24389458,0.24395752
2/6/2017 23:15,0.37957954,0.06066513,-0.15517807,-0.28233147,-0.08308792,-0.2148571,0.087142944
2/6/2017 23:30,0.1906128,-0.10244942,-0.21307755,-0.28250694,-0.04561615,-0.20936775,0.0659008
2/6/2017 23:45,-0.015277863,-0.19845963,-0.23125267,-0.2543583,-0.038902283,-0.14743233,-0.07214737
2/7/2017 0:00,-0.12804794,-0.6584797,-0.21751404,-0.2778721,-0.2705822,-0.07579994,-0.47801208
2/7/2017 0:15,-0.23170662,-0.5812607,-0.15242195,-0.31846237,-0.15844917,-0.34574127,-0.49943733
2/7/2017 0:30,0.22665977,-0.2123642,0.010416031,-0.1573677,-0.16419983,-0.36315727,-0.32546425
2/7/2017 0:45,0.4205761,0.39487457,-0.001535416,-0.17271423,0.10420036,-0.30109978,0.038557053
2/7/2017 1:00,0.5934658,0.74908066,-0.08442116,-0.056230545,0.1325798,-0.35816193,0.015480042
2/7/2017 1:15,0.43232727,0.47239494,-0.13124847,-0.13589287,0.10822296,-0.33052444,0.022060394
2/7/2017 1:30,0.42013168,0.1599617,-0.06805229,-0.001811981,0.08362198,-0.2883091,-0.22750664
2/7/2017 1:45,0.4187641,-0.038780212,-0.20440865,-0.03216362,0.10219383,-0.25907326,-0.050746918
2/7/2017 2:00,0.27750015,0.09656334,-0.31084824,-0.19147491,0.07059288,-0.2193718,-0.24736595
2/7/2017 2:15,0.20259285,0.16929245,-0.26890945,-0.21621323,-0.014640808,-0.16079903,-0.117378235
2/7/2017 2:30,0.42445946,0.22801399,-0.28953743,-0.1751957,-0.06555176,-0.052049637,-0.04062462
2/7/2017 2:45,0.26766968,0.18370819,-0.15026283,-0.06152916,0.069509506,-0.13134956,0.006696701
2/7/2017 3:00,0.3071251,0.056077957,-0.11328888,-0.15598679,9.16E-05,-0.06389809,-0.09102821
2/7/2017 3:15,0.2963791,0.011022568,-0.3035164,-0.22410393,-0.011756897,-0.08124542,-0.00922966
2/7/2017 3:30,0.32156372,-0.049474716,-0.15484428,-0.1637783,-0.016363144,-0.10891914,-0.01761818
2/7/2017 3:45,0.21027946,0.06200981,-0.27661896,-0.11166191,-0.09582138,-0.011363983,-0.042243958
2/7/2017 4:00,0.21110153,-0.08911896,-0.2218628,-0.18536186,-0.22245216,-0.06990242,-0.11067009
2/7/2017 4:15,0.2993889,-0.30912971,-0.15687561,-0.108802795,-0.10959816,-0.14587593,-0.11735153
2/7/2017 4:30,0.44592857,-0.21021461,-0.25875092,-0.17896461,-0.034383774,-0.20199013,-0.002323151
2/7/2017 4:45,0.38222885,-0.16877937,-0.27470398,-0.22561646,-0.05015564,-0.18562126,0.16412735
2/7/2017 5:00,0.35338402,-0.002260208,-0.19968414,-0.16198921,-0.06133461,-0.11151886,0.1799221
2/7/2017 5:15,0.25260162,-0.054109573,-0.3575039,-0.292902,-0.15717506,-0.09006119,0.12867928
2/7/2017 5:30,0.3228073,-0.33564186,-0.2917843,-0.3884945,-0.14464569,-0.106472015,-0.005344391
2/7/2017 5:45,0.333992,-0.14994812,-0.26936913,-0.3197384,-0.006490707,0.015468597,-0.032907486
2/7/2017 6:00,0.30965233,-0.18316078,-0.17482376,-0.3538456,-0.08956146,-0.07092476,-0.014892578
2/7/2017 6:15,0.42614937,0.015302658,-0.25756073,-0.22062683,-0.03910637,-0.09208298,0.011297226
2/7/2017 6:30,0.4158783,0.10238838,-0.28248024,-0.22402191,-0.050771713,-0.13027763,0.037139893
2/7/2017 6:45,0.42419052,0.09572601,-0.2546425,-0.31476593,-0.001773834,0.013254166,0.09389877
2/7/2017 7:00,0.44800186,0.22646904,-0.20988464,-0.344059,-0.00063324,-0.007722855,0.12010193
